,pValue,logFC 
DENND1B,NA,0.326082604
DNASE2B,NA,0.326060867
OR2W3,NA,0.325989561
LINC01993,NA,0.325924492
AC068733.3,NA,0.325275811
ARHGAP22,NA,0.324930595
VSIG1,NA,0.324791609
AC126773.4,NA,0.324718866
AP000255.1,NA,0.324487213
PLCZ1,NA,0.324227292
AC022098.3,NA,0.323692193
AL590764.1,NA,0.323366042
AL591212.1,NA,0.323168972
PRF1,NA,0.3230501
TMEM78,NA,0.322994741
ME3,NA,0.322788202
FANK1,NA,0.322779241
DDX39B-AS1,NA,0.32252957
LINC02612,NA,0.322485177
FOLH1,NA,0.322360375
U62317.4,NA,0.32202201
VAT1L,NA,0.321990508
RFPL2,NA,0.321269714
CCND2,NA,0.321118971
ACY3,NA,0.320895288
HORMAD1,NA,0.320737658
AL354766.2,NA,0.319967019
LINC00290,NA,0.319121536
AL050338.1,NA,0.318279714
KCNJ2-AS1,NA,0.318095414
AL161645.1,NA,0.316513757
MTRNR2L5,NA,0.316216714
AC073140.2,NA,0.315983127
CPN1,NA,0.315943983
CCDC68,NA,0.315779609
COX6A2,NA,0.31546712
AL157394.3,NA,0.31491957
LINC01561,NA,0.314538044
AC103853.1,NA,0.31444485
SLC24A3,NA,0.314270697
AC013470.2,NA,0.314173549
AC068759.1,NA,0.314019658
CRYGA,NA,0.313932242
KCNT1,NA,0.313712006
GRM4,NA,0.312566485
AL807752.2,NA,0.312508852
DEPDC1B,NA,0.312364417
AL450311.1,NA,0.312187594
SPTB,NA,0.311601806
NEURL3,NA,0.311571614
AC093915.1,NA,0.31151933
COL6A5,NA,0.311295481
SLC24A2,NA,0.310815131
AC018653.1,NA,0.310695878
PCK1,NA,0.309967854
AC019127.1,NA,0.309636314
OPN5,NA,0.309589409
KCNG4,NA,0.308861883
AL356756.1,NA,0.308712575
LINC00907,NA,0.308444203
AC005753.2,NA,0.308291139
MTRNR2L3,NA,0.308051112
AC135803.1,NA,0.307619315
AC018978.1,NA,0.306876797
L34079.3,NA,0.30667976
CBLIF,NA,0.306425619
LY6G6D,NA,0.306403587
IYD,NA,0.306071729
AL162727.2,NA,0.30556495
SFTA2,NA,0.305522089
LIN28A,NA,0.305355402
PMP2,NA,0.304966716
AC012101.2,NA,0.304950839
AL731553.1,NA,0.304813218
OR2D3,NA,0.304724778
OR5V1,NA,0.303023135
TEX9,NA,0.302480206
AC124248.2,NA,0.302345981
LINC01936,NA,0.302102551
Z93403.1,NA,0.30198846
AC010273.3,NA,0.301887859
HSPA1A,NA,0.301808522
AC005538.3,NA,0.301797034
AC144836.1,NA,0.301639478
AC012603.1,NA,0.301343744
LINC01324,NA,0.301035535
SLC27A6,NA,0.30088652
COL5A1-AS1,NA,0.300333647
RBP3,NA,0.300008237
AL109653.3,NA,0.299899734
CDH13,NA,0.299782184
BICC1,NA,0.29948002
AC091979.2,NA,0.299422214
AC011043.2,NA,0.298964794
AC007179.2,NA,0.298837716
FASTKD5,NA,0.298141864
DDI1,NA,0.298065281
SLC30A2,NA,0.298028696
FAM83C-AS1,NA,0.297898055
AC009396.2,NA,0.297275274
LINC00567,NA,0.296736052
NCAM2,NA,0.29669271
PTPRE,NA,0.296506268
ZIM3,NA,0.296347628
AC040936.1,NA,0.29590023
AC005387.1,NA,0.295602001
PRKG1-AS1,NA,0.295545413
LINC00454,NA,0.295515016
AP003065.1,NA,0.295365011
USP30-AS1,NA,0.295303158
SFTPB,NA,0.295249953
AP000944.6,NA,0.295149962
AC009630.2,NA,0.295011586
AC007652.3,NA,0.294360506
MYRFL,NA,0.294291098
CFAP300,NA,0.294197755
LINC01624,NA,0.294096707
AL136988.2,NA,0.293531999
MIR4422HG,NA,0.293451197
CHRM2,NA,0.293144666
AC011383.1,NA,0.293136199
LINC01127,NA,0.292780671
AC106706.1,NA,0.292749026
DKK3,NA,0.292476299
FGF5,NA,0.291656817
KCNJ15,NA,0.291575616
AL031430.1,NA,0.29141766
CCDC178,NA,0.291205253
GPRC5A,NA,0.289891063
STEAP2,NA,0.289664452
ANKRD30BL,NA,0.289576303
LINC02182,NA,0.289000351
AC055764.2,NA,0.288984568
AC008760.1,NA,0.288914906
HIST1H3C,NA,0.288888497
AC005400.1,NA,0.288838142
GRXCR2,NA,0.288362724
DEFA4,NA,0.288304214
LPAR3,NA,0.288103036
AC004466.3,NA,0.288081552
SCN2A,NA,0.287723362
GAS2,NA,0.286967655
AC008443.6,NA,0.28661309
CENPP,NA,0.28657058
CLEC2L,NA,0.286137912
AC005906.2,NA,0.285944674
NPIPA3,NA,0.28572525
NTM-AS1,NA,0.285235181
SLIT2-IT1,NA,0.285154642
AL355672.1,NA,0.285005411
AL160290.1,NA,0.284934714
FEZF1,NA,0.284805367
AC006008.1,NA,0.2847503
AC005972.3,NA,0.28465273
PLA2G4A,NA,0.284054162
CACHD1,NA,0.284036382
ACSL6,NA,0.284004151
SLC52A3,NA,0.283886113
LINC02538,NA,0.283326367
NANOS2,NA,0.283060339
AL358154.1,NA,0.282012442
TINAG,NA,0.281867022
AC092933.2,NA,0.281344818
ASB9,NA,0.281238615
AC093382.1,NA,0.280999046
AC007877.1,NA,0.280813161
AL161757.4,NA,0.28060533
SH2D4A,NA,0.280552642
AC022523.1,NA,0.280314551
AL357127.1,NA,0.280310136
AC011483.1,NA,0.280221695
SCN9A,NA,0.280117267
AC003975.1,NA,0.279879725
AL049829.2,NA,0.279788788
CCBE1,NA,0.279605869
AC099343.3,NA,0.279493751
AC087477.5,NA,0.279197135
LINC02310,NA,0.278717183
AL136181.1,NA,0.278634796
EPPIN,NA,0.278461707
CELA2A,NA,0.278305308
AC020980.1,NA,0.278223746
FRMD1,NA,0.278129928
LINC01876,NA,0.277978783
AL031587.1,NA,0.277885657
AL360091.1,NA,0.277653394
LINC00520,NA,0.277219318
AC062004.1,NA,0.277078549
LINC02256,NA,0.2768088
ELP4,NA,0.276594694
LINC01210,NA,0.276495636
LINC01686,NA,0.276388767
DCC,NA,0.276273007
JAKMIP3,NA,0.276110964
AC020900.1,NA,0.275657193
CARMN,NA,0.275273164
CASQ2,NA,0.275200018
LINC00944,NA,0.275105452
STXBP3,NA,0.274007754
CDC42BPG,NA,0.273684005
AC113355.1,NA,0.273564269
LINC02805,NA,0.273517754
CORO6,NA,0.273449297
AC084741.1,NA,0.273314346
MYL4,NA,0.273296617
LINC00460,NA,0.273291006
AC004870.3,NA,0.273286143
AC004264.1,NA,0.273140418
MMP17,NA,0.273041864
AL137781.1,NA,0.272935558
AC078889.1,NA,0.272850078
AC073333.1,NA,0.272781633
AL096865.1,NA,0.272642455
LINC02258,NA,0.272602713
COL5A1,NA,0.272219117
RASL10A,NA,0.271868831
FGFBP3,NA,0.271762884
TENM3-AS1,NA,0.271759892
SIRLNT,NA,0.271296105
AC131025.1,NA,0.271280946
DLGAP2-AS1,NA,0.271080027
AC090572.2,NA,0.271063529
AL450344.3,NA,0.271040299
LINC02133,NA,0.270775113
AC084082.1,NA,0.270514248
CARD14,NA,0.270137585
TFAP2D,NA,0.270025189
AC090348.1,NA,0.269492831
BX088723.1,NA,0.269308116
LMO7DN,NA,0.269261393
AL133268.4,NA,0.269196086
ACTN1,NA,0.268721219
ETV5-AS1,NA,0.268705001
GPR25,NA,0.268592935
PLCH1-AS2,NA,0.268528582
AC109466.1,NA,0.268186181
LINC00111,NA,0.268148215
FMNL1,NA,0.268018856
FBLN1,NA,0.267816109
AL592071.1,NA,0.267763382
LINC01689,NA,0.267732467
GRIK1,NA,0.267542606
SLC7A4,NA,0.267462829
AC025164.2,NA,0.267294429
AL121990.1,NA,0.267291595
AC093297.1,NA,0.267199969
AC107241.1,NA,0.267135904
AQP6,NA,0.266932546
LINC01995,NA,0.26669021
GABRB2,NA,0.266107502
AL445526.1,NA,0.265950458
FANCL,NA,0.265876231
GCNT4,NA,0.265787236
AC092756.1,NA,0.265428743
JDP2,NA,0.265409117
AC025176.1,NA,0.265333598
LTK,NA,0.265159337
AL355053.1,NA,0.264905458
CHRND,NA,0.264865671
RAP1GAP,NA,0.264317474
XRCC4,NA,0.26412167
SP8,NA,0.264085979
GPR17,NA,0.264068623
GPX5,NA,0.263989797
IL7R,NA,0.263832887
GLT6D1,NA,0.263630223
AC011507.1,NA,0.263561762
LINC02420,NA,0.263372746
SLC9A5,NA,0.263309559
AC239860.4,NA,0.263232162
AC010291.1,NA,0.263149071
BTG3,NA,0.262925103
DOCK8-AS1,NA,0.262583685
AL356737.2,NA,0.26219568
AC113615.2,NA,0.262157615
PTPRH,NA,0.26214729
TRABD2B,NA,0.261957582
AL121672.2,NA,0.26168898
AC063919.1,NA,0.261600152
MACC1-AS1,NA,0.261400675
RETREG1,NA,0.261250525
AC092916.1,NA,0.261226056
CHD5,NA,0.2608033
LINC02808,NA,0.260202017
WDHD1,NA,0.260085448
AL117372.1,NA,0.260048646
TIMM23B,NA,0.259788257
SASH3,NA,0.25972775
MTFR2,NA,0.259663203
MDFI,NA,0.259631182
WFDC2,NA,0.259415177
AL359771.1,NA,0.259056509
AP001574.1,NA,0.258528874
AL354743.2,NA,0.258519907
HEXA-AS1,NA,0.258191235
AC011912.1,NA,0.257835056
PCDHA3,NA,0.257328532
FGF3,NA,0.25732467
AL589740.1,NA,0.257098715
AL161725.2,NA,0.257049223
AC011374.1,NA,0.257037572
AL049557.1,NA,0.256943008
C17orf107,NA,0.256615534
LINC02068,NA,0.256578377
LINC01681,NA,0.256271584
AC024559.2,NA,0.256202564
AC068491.2,NA,0.255997244
AL731533.2,NA,0.255848073
COLEC10,NA,0.255431654
DPYS,NA,0.255256058
RASL11B,NA,0.254944257
SKOR2,NA,0.254785027
CHRNA1,NA,0.254539853
AC026100.1,NA,0.25451199
AC004930.1,NA,0.254258489
Z99943.1,NA,0.254134427
LINC01080,NA,0.253971458
CXCR6,NA,0.253949708
GJA5,NA,0.253706377
ENO3,NA,0.253643531
AL359764.2,NA,0.253599532
VENTXP1,NA,0.252877601
WDR76,NA,0.252213821
WWOX-AS1,NA,0.252039395
RSPO2,NA,0.251830757
AL049649.1,NA,0.251813576
MYBL2,NA,0.251677139
AL161663.1,NA,0.251458308
DPY19L2,NA,0.251261822
AL023803.2,NA,0.250530408
C1QTNF9,NA,0.250106569
FOXCUT,NA,0.250038905
AC008591.1,NA,0.249598382
AC117435.1,NA,0.249518443
AL035252.5,NA,0.249234835
AC105446.1,NA,0.249098085
AC092819.3,NA,0.249041844
PACRG-AS1,NA,0.249029959
LINC02151,NA,0.249016754
ECEL1,NA,0.248855334
AC011625.1,NA,0.248846866
CCDC175,NA,0.248784524
AC127459.2,NA,0.248500821
FAM153B,NA,0.248114708
CRYM,NA,0.248079472
BPIFB1,NA,0.24777686
TESC,NA,0.247329885
CYP2F1,NA,0.247321655
CHST4,NA,0.246745892
GBP4,NA,0.246680286
AC008127.1,NA,0.24665514
AC055878.1,NA,0.246540506
AC015912.3,NA,0.246314188
AL031291.1,NA,0.246287978
LINC01495,NA,0.246251053
AF067845.2,NA,0.246161579
CYP2S1,NA,0.2461149
Z80897.2,NA,0.24605277
TRIM55,NA,0.245921355
AP000640.1,NA,0.245739244
CFAP45,NA,0.245723872
SLC49A3,NA,0.24561667
AJ011931.2,NA,0.245336074
NELL1,NA,0.245281338
CDON,NA,0.245242275
LINC01260,NA,0.245010694
AP001527.2,NA,0.244949769
AP001496.4,NA,0.244683347
ENTPD3,NA,0.244650002
AL138927.1,NA,0.244626632
AC105020.3,NA,0.244544574
DPEP3,NA,0.244509994
AC011196.1,NA,0.244230282
CDKN2A,NA,0.244176359
AC069437.1,NA,0.243222285
AC044810.2,NA,0.243053463
FAM111A-DT,NA,0.242989901
PON3,NA,0.242930759
AC027309.1,NA,0.242787788
IL20RA,NA,0.242555612
MFAP5,NA,0.242525922
ADGRD2,NA,0.242514514
LINC02064,NA,0.241927084
AC015923.1,NA,0.24177718
AC016575.2,NA,0.241359864
CCNA1,NA,0.24124288
DLX1,NA,0.24089829
MKX-AS1,NA,0.2407394
AL137798.1,NA,0.240714059
LINC00899,NA,0.240706562
GNGT1,NA,0.240693907
SAMHD1,NA,0.240627968
AC120036.4,NA,0.240244219
AC118754.1,NA,0.240215453
AC092053.4,NA,0.240178959
AL033527.2,NA,0.239889169
ELMOD1,NA,0.239580609
SIGLEC7,NA,0.239571301
VAX2,NA,0.239527495
DMRT3,NA,0.239499178
EPB41L3,NA,0.239487615
LINC00347,NA,0.239457451
C18orf54,NA,0.239252065
SBK3,NA,0.238835552
LINC01184,NA,0.238834483
RGPD6,NA,0.238559542
SNCA-AS1,NA,0.238482235
AC008705.2,NA,0.238440829
CDH15,NA,0.238363997
NT5DC4,NA,0.238360315
LHFPL1,NA,0.238239299
AC026341.3,NA,0.238171074
AL731575.1,NA,0.238100418
AC105290.1,NA,0.238034498
AP003392.4,NA,0.237888316
AL627309.5,NA,0.237858835
TNNI1,NA,0.23669357
AC129926.2,NA,0.236523753
AC064805.2,NA,0.236372928
AC055874.1,NA,0.236304586
AC107031.1,NA,0.236112141
AL021918.3,NA,0.23610133
RALYL,NA,0.235956815
AC125611.4,NA,0.235794155
AC046168.2,NA,0.235725884
AP002765.1,NA,0.23542349
EREG,NA,0.235393881
CCER1,NA,0.235244133
ASIC4,NA,0.235114245
LINC01956,NA,0.234995661
NR2E3,NA,0.234947059
LINC02558,NA,0.234854669
GXYLT2,NA,0.234658837
LINC01694,NA,0.234494639
AK7,NA,0.234393901
LINC01550,NA,0.234284651
FHIT,NA,0.234242011
SLC6A17,NA,0.234157908
AC023481.1,NA,0.23410606
LINC00411,NA,0.233955513
SPOCK3,NA,0.233651159
SHISA4,NA,0.233411702
FAM205C,NA,0.233328339
MASTL,NA,0.233200491
AC091814.1,NA,0.233180911
AC010422.4,NA,0.233132554
AC010996.1,NA,0.232933178
C8orf31,NA,0.232715097
AC026347.1,NA,0.232647346
SP5,NA,0.232584051
ABCG4,NA,0.232112329
TNFRSF11B,NA,0.232050574
AC008875.3,NA,0.231703614
AL157413.1,NA,0.231339036
MYBPC3,NA,0.231278958
RPE65,NA,0.231132314
VSX2,NA,0.231028339
LINC01095,NA,0.230926317
FOXI3,NA,0.23072352
ANO1,NA,0.230525922
AC131094.1,NA,0.230477387
AC022679.1,NA,0.230370468
LINC01891,NA,0.230148548
AC005476.2,NA,0.230044344
AC013391.2,NA,0.230024375
SPAG5,NA,0.230018549
LINC00840,NA,0.23001435
AL136442.1,NA,0.229978091
CACNA1I,NA,0.229800981
AL589678.1,NA,0.229775132
AC108134.1,NA,0.229574701
AC110813.1,NA,0.229461408
MMS22L,NA,0.229457247
LINC02627,NA,0.229431438
AC034154.1,NA,0.22941793
RASSF9,NA,0.229415578
WWC2-AS2,NA,0.229280069
ANGPTL6,NA,0.228648523
NPTX1,NA,0.228508907
AL357172.1,NA,0.228040345
PCCA-DT,NA,0.227980016
SERPINB2,NA,0.227665934
LINC02076,NA,0.227520779
PRPH,NA,0.227516978
ID4,NA,0.227510319
AC079148.1,NA,0.227401188
TAL1,NA,0.227349709
PDE6A,NA,0.227331112
CXCL3,NA,0.2272924
HLA-DQA1,NA,0.227277553
MZT1,NA,0.227189856
ST8SIA6,NA,0.227094741
CALHM5,NA,0.226958064
AC105999.1,NA,0.226882675
LINC00920,NA,0.226838326
TMC7,NA,0.226681607
IZUMO2,NA,0.226631405
LINC01749,NA,0.226593398
OTX2-AS1,NA,0.22648756
FAM43B,NA,0.226401418
IGFBP1,NA,0.226382363
AC016903.2,NA,0.226329467
AC073367.1,NA,0.226148675
LINC02682,NA,0.226147467
AL162493.1,NA,0.226094013
CCDC195,NA,0.226069782
AC020910.2,NA,0.225989725
AL365181.2,NA,0.22584481
ITPRIP-AS1,NA,0.225554731
SLCO6A1,NA,0.225360388
PKNOX2-AS1,NA,0.225288093
GATA6,NA,0.225239759
CERKL,NA,0.225211104
ITPKB-AS1,NA,0.225025525
CAPN11,NA,0.224868679
AC104561.4,NA,0.224829929
AL160262.1,NA,0.224792355
AC068987.2,NA,0.224772609
DIPK1C,NA,0.22466574
AC026167.1,NA,0.224385097
AL354864.1,NA,0.224158243
MCTP1,NA,0.224080156
HAPLN1,NA,0.224047185
AC090680.1,NA,0.223988166
C1orf195,NA,0.22386863
HPCAL4,NA,0.223867168
AC068535.2,NA,0.223810418
AC135726.1,NA,0.223756593
FAM184B,NA,0.223513975
AL138708.1,NA,0.223390295
AL050331.2,NA,0.223034747
CCDC188,NA,0.222864971
AC023194.3,NA,0.222809592
RARG,NA,0.222788246
PCNA,NA,0.222729963
LINC02695,NA,0.222693592
AC113410.5,NA,0.222667899
ARID3C,NA,0.222495479
AC018442.2,NA,0.222306498
C8A,NA,0.222224739
TRDN,NA,0.222172587
RAVER2,NA,0.221977279
AC005909.1,NA,0.221942793
TOX3,NA,0.221309883
TRPM1,NA,0.220981021
ACVR1C,NA,0.22089011
PEAK3,NA,0.220690129
LINC01753,NA,0.220481036
HS6ST3,NA,0.220202297
AL160412.1,NA,0.220063624
POTEF,NA,0.219843405
MANBA,NA,0.219817826
ANKRD20A2,NA,0.219782283
REELD1,NA,0.219677606
AC104187.1,NA,0.219461667
AC073578.1,NA,0.21938767
GRAMD1C,NA,0.219368815
AL589826.2,NA,0.219287759
LINC01975,NA,0.219277406
AL358072.1,NA,0.219151601
NLGN4Y-AS1,NA,0.218958103
SLFN12,NA,0.218763575
HEYL,NA,0.218710281
CFH,NA,0.218695665
LINC01587,NA,0.218509121
CHST15,NA,0.218462006
CCDC116,NA,0.218360313
AC046195.2,NA,0.218350947
SAMSN1-AS1,NA,0.218310358
MYO16-AS2,NA,0.218231038
FBXL19-AS1,NA,0.218211893
CXXC4-AS1,NA,0.218147419
SLC25A31,NA,0.217984579
NAALADL2-AS3,NA,0.217955242
AL590009.1,NA,0.217617847
HIST1H2BC,NA,0.217597241
CMTM5,NA,0.217470851
UNC5C,NA,0.217457709
LINC02511,NA,0.217455382
AP000942.2,NA,0.217137255
PKP3,NA,0.21708405
AL731537.1,NA,0.216805036
ARNTL2-AS1,NA,0.216629565
IMMP2L,NA,0.216614388
DTHD1,NA,0.216487192
Z82196.1,NA,0.216216732
PICART1,NA,0.216155675
CXorf21,NA,0.216144152
LRRC63,NA,0.216010855
AC010601.1,NA,0.215914129
TENT5C,NA,0.21583932
MAGI2-AS1,NA,0.215719034
AC080038.1,NA,0.215693775
LINC01520,NA,0.215552994
AL391152.1,NA,0.215545772
SKAP1-AS1,NA,0.215407839
LINC00514,NA,0.215303934
C8G,NA,0.215287974
AC008667.1,NA,0.215197107
BMPR1B-DT,NA,0.21510705
CHST11,NA,0.214987858
LINC00235,NA,0.214729401
AC108125.1,NA,0.214457478
ST6GALNAC5,NA,0.214421242
AC073342.2,NA,0.214326831
AC091938.1,NA,0.214197968
CD79A,NA,0.214145368
AC020928.2,NA,0.214142365
SPIDR,NA,0.214117009
MAPK15,NA,0.214029623
AC008739.1,NA,0.213835497
SATB2-AS1,NA,0.213822357
AC012613.1,NA,0.213819643
AL590666.2,NA,0.213781902
AP001527.1,NA,0.213659228
AC096555.1,NA,0.21361538
KCNMA1,NA,0.213596363
TMEM215,NA,0.213589398
AC108727.2,NA,0.213473388
AL365295.2,NA,0.213394886
LINC01202,NA,0.213392652
AC016245.2,NA,0.213364773
AC092652.1,NA,0.213363717
MKX,NA,0.213275351
PMAIP1,NA,0.213179112
AC009107.1,NA,0.213112567
Z73495.1,NA,0.212984552
MIR3663HG,NA,0.212972961
ADRB1,NA,0.212673241
PRSS56,NA,0.212605293
AL022318.1,NA,0.212597617
PAQR7,NA,0.212550099
TAC3,NA,0.212481844
PNMA3,NA,0.212455719
LINC02568,NA,0.2124083
NPS,NA,0.212403497
ANO4,NA,0.212245808
SH3BGRL,NA,0.211911718
ZNF385D-AS2,NA,0.211871884
AC008883.3,NA,0.211825464
LINC02827,NA,0.211616311
UBASH3B,NA,0.21155696
AC126182.3,NA,0.211487565
SELENBP1,NA,0.211403619
AC012404.2,NA,0.211362882
MYOG,NA,0.211082119
AC009686.1,NA,0.211016456
AC002398.1,NA,0.210924659
LINC02586,NA,0.210848139
PCDHGA7,NA,0.210789832
TPRG1-AS1,NA,0.210752511
AC093599.2,NA,0.210519013
GPR12,NA,0.210477308
LINC02567,NA,0.210412008
PTPRN,NA,0.210302287
AL137002.1,NA,0.21029797
AC069155.1,NA,0.210223617
AL603839.1,NA,0.210158704
GPR87,NA,0.21004404
GNG12-AS1,NA,0.21003683
AC120049.1,NA,0.209977637
AC021491.2,NA,0.209801059
AL358473.1,NA,0.209798877
AC100791.3,NA,0.209794791
MCC,NA,0.209779087
AC097709.1,NA,0.209680992
AP000919.4,NA,0.209414358
HCG22,NA,0.209363619
AC099795.1,NA,0.209348484
AC000082.1,NA,0.209202168
WNT11,NA,0.209163487
AC023051.1,NA,0.209029804
AC022613.1,NA,0.208977517
FRK,NA,0.208409091
SLC44A3,NA,0.208299881
AC113194.1,NA,0.208287623
AC093916.1,NA,0.208183134
AC092590.1,NA,0.207928151
LINC02028,NA,0.207854534
MRPS28,NA,0.207673164
LINC00994,NA,0.207426039
LINC01126,NA,0.207394979
B3GNT8,NA,0.207375704
AC010422.1,NA,0.207240382
AC087521.1,NA,0.207176055
LINC01852,NA,0.207033442
AC005618.2,NA,0.207022634
QRFPR,NA,0.207013459
AP001619.2,NA,0.206867287
LINC01366,NA,0.206799508
AC005392.3,NA,0.206759246
AC005165.3,NA,0.206696933
AP003068.1,NA,0.206482227
LINC00558,NA,0.206428496
AL365226.1,NA,0.206331366
GPC1,NA,0.206237782
CRYBA4,NA,0.206234137
XKRX,NA,0.205847562
AC008443.9,NA,0.205229764
ANKRD20A4,NA,0.205185036
ADCYAP1,NA,0.205040563
CECR3,NA,0.20490638
SPAM1,NA,0.204775726
CNTNAP4,NA,0.204770974
TUNAR,NA,0.204475174
SNCB,NA,0.204438763
AL596087.3,NA,0.204325255
ODF3L1,NA,0.204127335
AL445490.1,NA,0.204081933
AL133343.2,NA,0.204050264
RGS21,NA,0.203956084
CASC9,NA,0.203935998
MIR4713HG,NA,0.203923443
AC007920.1,NA,0.203691635
AC110597.1,NA,0.203639774
STON1,NA,0.203620077
AC003093.1,NA,0.203480567
EPS8L2,NA,0.203392758
AC009120.4,NA,0.203238186
AC006478.1,NA,0.203172632
AL121820.1,NA,0.2031073
AC016168.2,NA,0.202932806
TIAM2,NA,0.202905482
TPPP,NA,0.202780776
LINC02163,NA,0.202607798
AC012555.2,NA,0.202518995
CD8B2,NA,0.202285
KCNJ5,NA,0.202208021
LINC02301,NA,0.202188935
CBLN3,NA,0.202187534
CDH19,NA,0.202153645
EGLN3-AS1,NA,0.202078165
GRIN3A,NA,0.201983276
LFNG,NA,0.201947841
HOXA1,NA,0.201907817
TMTC1,NA,0.201786159
MT1H,NA,0.201758963
CDS1,NA,0.201747536
PLSCR5,NA,0.201509353
HIF3A,NA,0.201437703
KLK5,NA,0.201245109
MLIP,NA,0.201176517
AC087636.1,NA,0.201133768
PKN3,NA,0.200951225
AC016746.1,NA,0.200709415
AFP,NA,0.200672161
AP005209.1,NA,0.200595269
AL353681.1,NA,0.200255409
AP000439.1,NA,0.200066282
CD55,NA,0.199880957
AC100849.2,NA,0.199814704
AC018618.1,NA,0.199764599
LRRC46,NA,0.199635061
OLIG1,NA,0.199455412
AC131212.1,NA,0.199432525
LINC00698,NA,0.19943135
AL355306.2,NA,0.199342413
AC055717.2,NA,0.199276096
AP006248.6,NA,0.199247493
AC022276.1,NA,0.19918968
AC016902.1,NA,0.199173428
KCNMA1-AS3,NA,0.199156746
AC116565.1,NA,0.199126043
BMP4,NA,0.199124669
AC010883.1,NA,0.198972809
SH3PXD2A,NA,0.198835116
TRAJ22,NA,0.198819318
AC078916.1,NA,0.198504588
AC023468.1,NA,0.198490461
OR1C1,NA,0.198192374
RGS6,NA,0.198179831
HK3,NA,0.19787004
LILRA4,NA,0.197756322
ISL2,NA,0.197727352
CLPS,NA,0.197603394
AC004231.3,NA,0.197567616
AC004917.1,NA,0.19744218
LINC00395,NA,0.197441343
CCER2,NA,0.197354398
AC141424.1,NA,0.197221031
OR2A7,NA,0.197168115
AC087273.2,NA,0.196880045
AC009996.1,NA,0.196866287
NT5DC2,NA,0.196811785
FRMPD1,NA,0.196624473
LINC00987,NA,0.196617437
IGLL1,NA,0.196558977
AP003354.1,NA,0.196473238
HCN1,NA,0.196176011
AC090844.3,NA,0.196106091
CACNA1E,NA,0.195946016
AC067773.1,NA,0.195886415
HIST1H2BO,NA,0.195829836
MCOLN2,NA,0.195599598
SPATA13,NA,0.195530019
AC016831.6,NA,0.195517677
SPINT2,NA,0.195335724
C3orf52,NA,0.195291523
AP000547.3,NA,0.195192332
CORO1C,NA,0.195091635
GABRA1,NA,0.195033672
ZBTB38,NA,0.194977968
AL512283.2,NA,0.194956938
AL022341.1,NA,0.194890041
AC073349.4,NA,0.194853584
AL359233.1,NA,0.194832183
MCOLN3,NA,0.194594888
PCDHA13,NA,0.194539091
EDA2R,NA,0.194357785
AP001831.1,NA,0.194354874
GREB1L,NA,0.194318204
ARHGEF17,NA,0.194246908
OVCH1,NA,0.194040426
AL163636.1,NA,0.193896597
FAS,NA,0.193877828
AC009498.1,NA,0.193864375
NDST1,NA,0.1936841
TMEM271,NA,0.19368409
CGREF1,NA,0.193676809
LCK,NA,0.193564373
TAFA5,NA,0.193401271
TSGA10IP,NA,0.19319147
AC068305.2,NA,0.193005272
AC008507.5,NA,0.192853218
IFNK,NA,0.192799244
AC012379.2,NA,0.192776026
AC095056.1,NA,0.192740079
EMILIN3,NA,0.19273994
OTOS,NA,0.192739677
AC136285.1,NA,0.192671194
AFAP1L2,NA,0.192544508
HBM,NA,0.192514777
HERC5,NA,0.192436063
AC026150.3,NA,0.192425927
NLRP12,NA,0.192359037
UBE2E2-AS1,NA,0.192310484
FAM25A,NA,0.19227811
AL138895.1,NA,0.192257907
AC008662.1,NA,0.192077218
SMIM30,NA,0.191997933
AL008638.2,NA,0.191984738
AC012409.2,NA,0.191970442
AC009974.2,NA,0.191938934
LINC00603,NA,0.191883676
PBXIP1,NA,0.191838819
