,pValue,logFC 
EGFL8,0,0.302539949
CHD8.1,0,0.302535951
SRRT,0,0.302505526
RPL23,0,0.302504711
SRSF5.1,0,0.302504115
RP11-423H2.1,0,0.302500495
PXYLP1.1,0,0.302498607
LL22NC03-86D4.1,0,0.302498332
RP11-523H20.5,0,0.302497687
SPNS3,0,0.302487338
AP001816.1,0,0.302469071
IGLV3-19,0,0.302465903
KLK6,0,0.302434419
DLG2.2,0,0.302422613
GLUD2,0,0.302419211
IRX1P1,0,0.302392098
CRELD1.1,0,0.302383853
RP11-15B17.1.2,0,0.302327957
ITIH6,0,0.302291216
RP11-14C22.6,0,0.302283463
AC122136.1,0,0.302282963
RP11-38L15.2,0,0.302279972
UBXN4,0,0.30227859
TRAV13-1,0,0.30225727
SP4.1,0,0.302251622
RP11-25G10.2,0,0.302226749
NRK,0,0.30222602
RP11-573M3.6,0,0.302223531
UCP1,0,0.302220154
EIF3D,0,0.302195211
RNF144B,0,0.30212189
MARCH2.1,0,0.302121667
TSPAN15,0,0.302116298
AC002069.5,0,0.302113658
KPNB1,0,0.302096552
RP11-305F18.1,0,0.302091886
AC023115.2,0,0.302085009
PIGN,0,0.302083232
CTD-3222D19.5,0,0.302069441
LYVE1,0,0.302056473
ZNF721,0,0.302031495
CTC-459M5.2,0,0.302030241
GAS2L2,0,0.30202298
UBA7,0,0.302022395
RP11-803A13.1,0,0.302014836
RBM48,0,0.302007943
HS3ST3B1,0,0.302004021
ZNF444,0,0.301947147
RP11-490B18.6,0,0.301884038
ODC1,0,0.301854303
ZBTB38,0,0.301832853
AP000244.11,0,0.301799819
A2ML1,0,0.301781808
HSPA5,0,0.301769925
FGF9,0,0.30173754
RP11-308D13.3,0,0.301721245
B3GAT2,0,0.301716352
BCAR1.1,0,0.301711216
ZNF521,0,0.301706897
EPN1,0,0.301706478
SERP1,0,0.301705344
TNRC18.1,0,0.301695013
CTD-3060P21.1,0,0.30167581
ZBTB4,0,0.301674817
MAP7D1,0,0.301669336
DDX43,0,0.301665228
RP11-61D3.1,0,0.301665073
MCF2L.4,0,0.301636942
DDAH2,0,0.301629148
RP11-661C8.3,0,0.301626819
ZC3H12C,0,0.301583542
RP11-107I14.5,0,0.301578061
GNAI2.1,0,0.301577965
ATG10,0,0.301567819
SLAIN2,0,0.301553279
RP11-709D24.5,0,0.301542039
FSD2,0,0.301541552
MAP3K19,0,0.301541012
RP11-540O11.4,0,0.301540567
SUB1P1,0,0.301536318
RP11-431H16.2,0,0.301513986
C1QTNF9,0,0.301505843
FAM26E,0,0.301500857
PRCP,0,0.301500183
CNPY1,0,0.301481699
RP11-168O16.2,0,0.301467962
MAP4K2,0,0.301467851
AC013394.2,0,0.301455113
KCNH6,0,0.301454322
HOXA2.1,0,0.301419119
RP11-229O3.1,0,0.301418083
SPAG7,0,0.301409128
IBA57,0,0.301403279
AC053503.4,0,0.301393281
LCORL.1,0,0.301392937
IDH2.1,0,0.301390158
RP11-553A10.2,0,0.301380185
SPG7,0,0.30137048
PYCRL,0,0.301354542
FAM214B.1,0,0.30135216
RP11-508N12.2.1,0,0.301317186
KB-431C1.4,0,0.301316245
HLA-DRB5,0,0.301311285
KCNQ5,0,0.301307938
CTD-2139B15.1,0,0.301305148
RP5-837M10.2,0,0.301286583
CMKLR1.1,0,0.301274367
RP11-61I13.3,0,0.301267301
MOK,0,0.301244155
RP5-931E15.4,0,0.301219572
USO1,0,0.301192673
RP11-243J16.7,0,0.301191563
CLLU1,0,0.301154139
DUSP10,0,0.301130101
MTHFD1L,0,0.301118102
GHRH,0,0.301084384
GTF2F2,0,0.301079612
ABHD4,0,0.301054916
ZNF706,0,0.30102455
UBE2D3.1,0,0.300983624
NCALD.1,0,0.300980283
SLC45A1,0,0.300976234
RP11-799O21.2,0,0.300974845
FNIP1,0,0.300967458
RP11-804H8.7,0,0.300949341
SEMA6A.1,0,0.300937507
ZBTB18,0,0.300936845
CIPC,0,0.300924503
DYRK1A,0,0.300919862
TSNAXIP1,0,0.300916226
SUV39H1.1,0,0.300889222
XPR1,0,0.300888763
MRPL24,0,0.300798971
FRMPD2,0,0.300777066
WDFY2,0,0.300770102
CHAC1,0,0.300768838
BRI3BP,0,0.300768714
UBE2J2,0,0.300752598
RP11-582J16.4,0,0.300746466
FAM76B,0,0.300745708
RPS6P8,0,0.300734096
RP1-240K6.3,0,0.300681517
KIF7,0,0.300659264
RNU1-2,0,0.300644888
STK3,0,0.300616727
RP5-891H21.4,0,0.30056818
ATP5J2LP,0,0.300471042
RP11-318A15.2,0,0.300433763
GRAMD1B.6,0,0.30042787
RABGAP1L,0,0.300408055
RP11-78A19.4,0,0.300391619
RPL35,0,0.300390043
CCNO,0,0.300373614
CALM1,0,0.300299227
PYROXD2,0,0.300285225
SP100,0,0.300264343
AC145343.2,0,0.300262786
NECAB3,0,0.300250262
CTD-2547L24.3,0,0.300243357
RP11-366M4.8,0,0.30023117
CSF2RA,0,0.300229524
SMC6,0,0.300227193
AF228730.16,0,0.300199175
LDLRAD2,0,0.300196886
SULT1A1,0,0.300182375
FXYD6,0,0.300174683
ZMAT4,0,0.300164534
AC011747.4,0,0.300116792
SLC9A2,0,0.300080154
PAPSS1,0,0.300073575
MAFA,0,0.3000578
SNCG,0,0.300055317
TRAF1,0,0.30004335
CEACAM21,0,0.300001798
ABLIM1.3,0,0.299988568
TRAJ60,0,0.299971689
P2RY14,0,0.29996813
CTC-360G5.8,0,0.299967839
STAT3,0,0.299957111
RP11-528M18.3,0,0.299950035
LILRB5,0,0.299936732
RP11-8P11.3,0,0.29991041
RP11-753H16.3,0,0.29985584
RP11-567C20.5,0,0.299855491
NLRC3,0,0.299853074
ST13,0,0.299852171
CYP4B1,0,0.299832426
RP11-432D3.1,0,0.299830147
ZCCHC24.1,0,0.299797375
RP11-982M15.6,0,0.299775871
FAM193A,0,0.299755026
ADSS,0,0.299751924
FSCN2,0,0.299747426
SMIM10,0,0.299732195
ATP5G1,0,0.299726281
RP11-356N1.2.1,0,0.299708843
ZNF71,0,0.299690834
PCMTD1,0,0.299665009
HOXB3,0,0.299645672
RP11-60E8.4,0,0.299604673
RIIAD1,0,0.29956986
RP11-473L15.2,0,0.29956803
MAF1,0,0.299560034
AC137932.5,0,0.299535493
RP5-940F7.2,0,0.299511475
PLIN2,0,0.299504208
SLCO2B1,0,0.299503167
RP3-477O4.14,0,0.299493621
TVP23B,0,0.29947902
RP11-219G10.3,0,0.299470225
EMD,0,0.299465952
RASSF8.1,0,0.299456588
MB,0,0.299455946
CAB39L.1,0,0.299439774
PMP2,0,0.299438582
RP11-54O7.18,0,0.29943214
INTS6,0,0.299422803
RP13-685P2.5,0,0.299400339
MON1B,0,0.299392663
HDAC9.2,0,0.29936735
LINC00649.1,0,0.299354557
RF00156.3,0,0.299336575
CTC-329H14.4,0,0.299334283
RP11-554D15.1,0,0.299308756
RP11-445N18.5,0,0.299289485
AC009480.3,0,0.299273707
NCKAP5.1,0,0.299261081
CTB-171A8.1,0,0.299243825
ALG1L,0,0.299243595
LHX2,0,0.299241753
RP11-29A19.2,0,0.299240393
ATP2B4.1,0,0.299235002
CTD-2184D3.7,0,0.299222879
RP11-356J5.5,0,0.299198341
RALGAPB,0,0.299187656
CST7,0,0.299172678
CABP2,0,0.299171197
RP11-314D7.1,0,0.299144046
RP11-394B2.6,0,0.299137917
MUM1.1,0,0.299127218
ATXN1,0,0.299113791
MECOM.1,0,0.299088313
RNU6-1096P,0,0.299087139
PC.1,0,0.299074982
CTD-3080F16.3,0,0.299064157
RP11-667K14.14,0,0.299062148
RNF6,0,0.299038607
IGF1.2,0,0.299028447
GULP1,0,0.299007854
TLE4,0,0.299001874
MTNR1B,0,0.299001514
RP11-77G23.2,0,0.298998608
AC105402.4,0,0.298981218
TNFAIP1,0,0.298970007
C2orf88,0,0.298950364
CLDND1,0,0.298924774
MIR142,0,0.298892972
KIFC3.2,0,0.298892772
GBAP1.1,0,0.298888392
COL11A1,0,0.298885034
RP11-424I19.1,0,0.298867074
C11orf91,0,0.298865912
GLB1L,0,0.298859669
ZC3H6,0,0.298855989
AC105053.3,0,0.298848176
HACD3.1,0,0.298808927
P4HB,0,0.298802891
TMEFF1,0,0.298766298
DCTN4,0,0.298741738
PPIB,0,0.298732837
TRIM24,0,0.298712682
RP13-93L13.2,0,0.298707326
SLC20A1,0,0.298703812
ARRDC4,0,0.298688642
PTHLH.1,0,0.298635256
AC010984.4,0,0.298632324
C1orf74,0,0.298628185
PRMT9.1,0,0.298611553
RP11-93K22.7,0,0.298570791
GS1-124K5.12.2,0,0.298567484
RP11-454P7.3,0,0.298562641
CLDN14,0,0.298540055
SMG5,0,0.298529746
HSPBP1,0,0.298524643
AC007277.3,0,0.298468056
RP11-148B3.2,0,0.29843715
CCDC68.1,0,0.298428911
CDKN3,0,0.298427473
ZSWIM4,0,0.298421098
IL16,0,0.298415685
RP11-14O19.2,0,0.298396141
C14orf80.1,0,0.298385754
RNF167,0,0.298383877
LIMS1.3,0,0.298364116
ODF2,0,0.298325653
PHC1B,0,0.298322017
RP11-363E7.3,0,0.298294268
CFAP157,0,0.298275138
ELMOD2,0,0.298256418
CXCL3,0,0.298248541
CHCHD7,0,0.298240566
LGI4,0,0.298230177
CHD7,0,0.298228306
NSD2.1,0,0.298220456
CTNNBIP1,0,0.298183385
RDH5,0,0.298173418
MCAM,0,0.298149206
EIF4G2.1,0,0.298140383
RF00019.97,0,0.298139291
RP5-1180D12.1,0,0.298127793
C16orf72,0,0.298126285
COPS4,0,0.29812175
FAM167A.1,0,0.298120794
RP11-182I10.1,0,0.298112937
ITSN1.1,0,0.298104535
TPST2.1,0,0.298089767
RP13-635I23.3,0,0.298073709
BCAS2,0,0.298055478
NEU1,0,0.298006682
B4GALT1,0,0.297978751
FRYL,0,0.297956412
RASSF1-AS1,0,0.297937868
KCNJ8,0,0.297926902
GPR3.1,0,0.297901914
ZNF775.1,0,0.297863213
AVL9,0,0.297862698
C1QTNF5,0,0.297858572
ATP6V0A1,0,0.297846665
PDZK1IP1,0,0.297844368
RP11-181D18.2,0,0.297806513
SPATA2L,0,0.297802301
RP11-276H1.1,0,0.297789201
RP5-1160K1.6,0,0.297768798
ZNF277,0,0.297758677
PI4K2A,0,0.297756341
RP11-496N17.2.1,0,0.297741024
RNU6-287P,0,0.297738444
RP11-163N6.2,0,0.297737693
RP11-1166P10.7,0,0.297688966
TRAV22,0,0.297686081
FRG1JP,0,0.297660566
RP11-1151B14.4,0,0.297639602
PCBP4,0,0.297631142
VPS35,0,0.297630673
TBX22,0,0.297606584
RP5-842K16.1,0,0.297606308
HNRNPR,0,0.297598034
MRPL2,0,0.297564105
BPGM,0,0.297541535
SLC22A7,0,0.297521826
FAM222A,0,0.297507639
C7orf62,0,0.297507345
CXXC1,0,0.297504514
RP11-380B4.2,0,0.297504201
GLI1,0,0.297493366
NPPC,0,0.297490549
EIF5,0,0.297483487
SLC25A28,0,0.297436863
RP11-136H19.1,0,0.297431629
RP3-340H11.2.1,0,0.297420103
NFATC2IP,0,0.297382674
OSTM1,0,0.297374003
DGCR2,0,0.297354677
TMEM187,0,0.297323194
ZFAND5,0,0.297310418
RP11-439H9.1,0,0.297299843
MTMR12,0,0.297275139
PKNOX1,0,0.29726282
ALK.1,0,0.297196985
ZNF519,0,0.297190221
CTC-479C5.10,0,0.297154931
CAPN7,0,0.297152187
CTD-2282P23.1,0,0.297150769
RP11-416O18.2,0,0.29713523
AC006942.4,0,0.297126885
IL4R,0,0.297124687
RP11-573J24.1,0,0.297093575
NRARP,0,0.297092485
RP11-282O18.3,0,0.297085214
RNF43.2,0,0.29708362
DNAJC21,0,0.297077186
DNAJC5,0,0.297052291
MPZL2,0,0.297049603
AC124789.1,0,0.297009233
CTB-152G17.6,0,0.29700906
RP11-79H23.2,0,0.296990061
RF00019.14,0,0.29695726
EEPD1,0,0.296954323
TULP3P1,0,0.296899388
MAG,0,0.296880046
ARID5B.2,0,0.296830614
KRAS,0,0.296809533
CDV3,0,0.296763839
RP11-325K2.1,0,0.296724895
AC009499.1,0,0.296703437
VEPH1,0,0.296695251
DHRS7,0,0.296690715
RP11-557C18.3,0,0.296670108
ELN.1,0,0.296664144
RN7SL187P,0,0.29665625
RP3-340B19.2,0,0.296628136
RP4-680D5.2,0,0.296604261
HDAC4,0,0.296600823
RP11-496D1.2,0,0.296599208
SQLE,0,0.296539619
OLFM3,0,0.296535852
NEDD4L.1,0,0.296506257
DCUN1D4,0,0.296505078
NFYA,0,0.296488121
CCRL2,0,0.296473468
RP11-319E12.2,0,0.296455745
EIF4EBP3,0,0.296452753
RF00066,0,0.296439375
RN7SL444P,0,0.296436466
AP000689.8.1,0,0.296381803
RP11-117F22.2,0,0.296374279
RP4-591C20.9,0,0.296340958
AC019048.1,0,0.296297592
RP11-71G12.1,0,0.296294009
MIR6747,0,0.296291912
ALOXE3.1,0,0.296290685
RP11-66B24.9,0,0.296289982
GULP1.1,0,0.296286441
CFLP3,0,0.296240062
FAM69B,0,0.296236497
TRAJ17,0,0.296226951
RNA5SP495,0,0.296226101
HLA-DOA,0,0.296196298
PDIA4,0,0.296191916
METTL13,0,0.296153019
RP11-276H19.4,0,0.296112851
RP11-304L19.2,0,0.296105148
DDIT4L,0,0.296090215
AC005041.11,0,0.296064781
RP11-143I21.1,0,0.296045435
EHBP1,0,0.296044729
DYDC2.1,0,0.296035541
LSINCT5,0,0.296024326
KCTD7,0,0.295972498
FAM46A.1,0,0.29595384
CHRD,0,0.295937307
RSPH1,0,0.295932235
MKL1.3,0,0.295922107
NPPB,0,0.295916726
AC007403.3,0,0.29588221
C2orf91.1,0,0.295876142
CALM2,0,0.295858169
TMEM60,0,0.29585438
RP5-1148A21.3,0,0.295846383
RWDD1,0,0.29584362
RP11-379C10.1,0,0.295831542
UBA52,0,0.295830554
SCAPER,0,0.295830137
AC005062.2,0,0.295756772
ZNF165,0,0.295748493
GCSH,0,0.295706431
GLT25D1,0,0.295701569
PANX3,0,0.295697856
C11orf58,0,0.295691198
SLC8A1,0,0.295690064
ACER3,0,0.295603586
RP1-45I4.2,0,0.295540732
NLRX1,0,0.295526485
RP5-1067M6.6,0,0.295439419
FRG1EP,0,0.295429439
CLDN15.1,0,0.295425713
OR1AB1P,0,0.295420375
PHLPP1,0,0.295403169
RP11-8P13.5,0,0.295399772
SREBF2,0,0.295347422
RP11-396C23.2,0,0.295334846
MIR140,0,0.295307804
NFE2.1,0,0.295278347
NCEH1,0,0.295270881
SAP130,0,0.295216837
AC005235.1,0,0.295209892
LTBR,0,0.295185863
RP11-991C1.2,0,0.295179535
AC018712.2,0,0.295164405
BNC2.1,0,0.295139226
RP11-272L14.3,0,0.295133177
NUPR1,0,0.295127085
RP11-488C13.6,0,0.295107539
C6orf223,0,0.295085167
RP1-95L4.2,0,0.295067205
TRIM5,0,0.295062806
DIABLO,0,0.295057366
RP11-148K14.2.2,0,0.295054419
TDRD1,0,0.295005603
RP11-128I7.1,0,0.294968836
MOXD1,0,0.294968646
CNKSR3,0,0.2949651
RALBP1,0,0.294930603
SORBS2,0,0.294926671
APRT,0,0.294831275
FAM73B,0,0.294826899
RP11-966I7.2,0,0.294809955
NPAS4.1,0,0.294780562
RP11-362F19.1,0,0.294764421
SNORA48,0,0.294762699
WBP1L.1,0,0.294759411
ARHGAP26,0,0.294750871
DOCK9,0,0.294746651
SPRYD4,0,0.294734719
RP11-392P7.3,0,0.294721777
HLA-DPB1,0,0.294704979
PARM1,0,0.294682215
MXD4,0,0.294677928
MMP10,0,0.294676163
MBOAT7,0,0.294635921
HIC1,0,0.294596407
NUP210L,0,0.294580417
PGP,0,0.294562906
RP4-580G13.1,0,0.294550039
MYL12A,0,0.294530666
ZNF257,0,0.294494005
FBXL22,0,0.294486984
AC006159.3,0,0.294484508
SYTL4,0,0.294472691
RP11-216N14.8,0,0.294445066
RP1-249H1.4,0,0.294394885
AC069154.4,0,0.294345527
DRAIC,0,0.29434486
RF00425,0,0.294335559
CPNE6,0,0.294331015
RP11-691H4.4,0,0.294320262
DOLPP1,0,0.294319354
RP11-624A4.1,0,0.294313278
HSD17B12,0,0.294305432
CSF1R.1,0,0.294301632
RP11-218E20.2,0,0.294287368
LILRA4.1,0,0.294286122
RNU4-7P.1,0,0.294260745
MIR759,0,0.294227029
RNU4-7P,0,0.294202942
AC083864.3,0,0.294200713
RP11-478K15.6,0,0.294188121
OSGEP,0,0.294183292
RP11-400D2.3,0,0.294180053
RP11-127B20.3,0,0.294145587
UNC119,0,0.294119956
RP11-332O19.2,0,0.294115306
FAM76A,0,0.294111531
USP22,0,0.294087641
BCYRN1,0,0.294071138
RP11-6I2.3,0,0.29406478
USP49,0,0.294019227
AMPD2.3,0,0.294017119
ISG15,0,0.294005776
AC004870.6,0,0.293995077
MIER3,0,0.293948309
THRAP3,0,0.293947588
SWI5,0,0.293928278
FLVCR2,0,0.293926468
CD34,0,0.293920654
AC005757.6,0,0.293877441
REC8,0,0.293829348
RP11-243M5.3,0,0.293818999
TM2D2,0,0.293778222
PPCDC.1,0,0.2937741
ELF3,0,0.293747187
CAPN9,0,0.293718333
RP11-426J5.2,0,0.293687233
RP11-1085N6.3,0,0.293650623
ZSWIM7,0,0.293616276
C12orf72,0,0.293605071
PHF12.1,0,0.293572836
AC084121.18,0,0.293567571
ATF2,0,0.293546927
ZIC4.1,0,0.29353357
RNU6-570P,0,0.293533553
KCTD13.1,0,0.293520289
MYH10,0,0.293511913
ADH1B,0,0.293485776
TPTE2P1,0,0.293483363
PPP1R12B.1,0,0.293469273
AC012362.3,0,0.293460024
RNU6-1209P,0,0.293444979
MIR1182,0,0.29343731
SIRT4,0,0.293426949
CTD-2616J11.14,0,0.293351589
UBTD2,0,0.293306796
RP11-90D4.6,0,0.293294261
RP11-6L6.4,0,0.293273773
RP11-366L20.2,0,0.293256062
RAPGEFL1,0,0.293228123
ZNF197.1,0,0.293225004
CLIP2,0,0.293214447
SLC39A5,0,0.293166036
ARNT2.2,0,0.29312888
IGF1R,0,0.2930672
TPI1,0,0.293034749
RP11-409J23.1,0,0.293020565
ALG11,0,0.293015832
EBAG9,0,0.292991341
BTD,0,0.292991227
PDZD9,0,0.292971676
RP11-232C2.2,0,0.292968301
FMNL2,0,0.292960148
KRTAP17-1,0,0.292940922
RP11-71L7.1,0,0.292940678
TAGLN2,0,0.292935464
CTD-2325K12.1,0,0.292929534
RN7SKP57,0,0.292929387
TRAPPC3,0,0.292926135
AC099344.4,0,0.292904298
XXbac-BPG185D15.12,0,0.292891286
DCBLD2,0,0.292848819
CXXC5,0,0.292847314
AC006115.7,0,0.292839108
AC114788.2,0,0.292814385
ACSL6.1,0,0.292809928
PCDHGC4,0,0.292807544
DHRS7C,0,0.292803748
RP11-181B11.1,0,0.292795961
RP11-688G15.3,0,0.292786985
CEBPG.1,0,0.292775304
RP11-381E24.1,0,0.292759329
EPHX2.1,0,0.292753522
SLC22A11,0,0.292741789
RP11-334C17.5,0,0.292726933
ATM,0,0.292710045
ELF4,0,0.292707764
TP53TG1,0,0.292681637
AC002429.5,0,0.29268082
RP11-512C24.2,0,0.292680531
TNKS.1,0,0.292676412
KCNJ10.1,0,0.292637319
CCDC192,0,0.292585459
NUP98,0,0.292558246
HMGB2.1,0,0.292546832
MIR3925,0,0.292531323
MRC2,0,0.292507471
RP11-290L1.5,0,0.292501261
RP1-128O3.5,0,0.292479002
RGL1,0,0.292445133
RP11-315J22.3,0,0.292378878
ZIC4,0,0.292369811
NDUFA6,0,0.292345581
RNU6-1095P,0,0.292343368
RP11-264J9.1,0,0.292330442
BTG1,0,0.292328289
KBTBD3,0,0.292322985
RP11-205M3.3,0,0.292309106
CHTOP,0,0.292297737
MAB21L2,0,0.292283221
RP11-426C22.3,0,0.292276215
BBIP1,0,0.292272017
MRC1,0,0.292268041
FSTL3.1,0,0.292263583
IGFBP2.2,0,0.29226138
RP11-289C17.1,0,0.292259066
AC003665.1,0,0.2922346
CIDEB.1,0,0.292229677
RP11-463O9.2,0,0.292186674
RP11-541P9.3,0,0.292174635
DUSP4.1,0,0.292173837
CIITA,0,0.292166789
SERTAD4,0,0.292162767
RP11-18H7.1,0,0.292140358
MAP3K14.1,0,0.292138382
ARRB2,0,0.292136738
GMFG.1,0,0.292010744
TSPAN4.2,0,0.291997319
SELL.1,0,0.291992689
RP11-429A20.3.4,0,0.291988916
HIST1H4D,0,0.29194241
ANK2.2,0,0.291942065
CTB-58E17.9.1,0,0.291916825
RAC1,0,0.291910406
RP11-76E17.4,0,0.291902037
CELF1.2,0,0.2918972
WDR6,0,0.291886771
SESN3,0,0.291852738
MINK1,0,0.291830647
FAR1,0,0.291818973
PTBP1,0,0.291808977
ADCK3,0,0.291802136
RP11-867G23.8,0,0.291800855
RRP9,0,0.291800773
OR6C6,0,0.291747524
KRT42P.1,0,0.291727178
HCG14.1,0,0.291718319
USF1,0,0.29171735
CX3CR1.2,0,0.291685101
RP11-326A19.3,0,0.291665549
GRASP.1,0,0.291654597
RP11-1036E20.9,0,0.291586362
MIR1205,0,0.291570889
RHBDD1.1,0,0.291568293
RP11-278L15.1,0,0.291565215
RP3-399L15.3,0,0.291561956
RP11-1079K10.4,0,0.291550606
CRYGC.1,0,0.291535265
RP3-468B3.3,0,0.291527327
AC093391.2,0,0.291524121
RP4-740C4.5,0,0.291512649
RF00019.22,0,0.291496075
MIR1181.1,0,0.29146125
ATP5S,0,0.291458762
ACAP2,0,0.291443156
MIR4529,0,0.291408835
RP11-379C10.4,0,0.291406285
VEZT,0,0.291314204
WDR81,0,0.291307769
CLDN2,0,0.291285266
RP11-757G1.6,0,0.291280392
RP11-114G22.1,0,0.291261706
KIF5C,0,0.291257827
TSC1,0,0.291242187
MRPL11,0,0.291235204
RP11-298J23.5,0,0.291231529
AC108142.1,0,0.291222241
XXcos-LUCA16.1,0,0.291169883
PNKP,0,0.291150613
ATF7,0,0.291143908
AC005014.5,0,0.291141809
RP11-469A15.2,0,0.291090825
JUN,0,0.291056254
GRIN1.1,0,0.291043764
PRM2,0,0.29094672
DNER,0,0.290934776
CDK2AP2,0,0.29092917
MAU2,0,0.290892504
RPS24,0,0.290840644
USP36,0,0.290835867
PLXNB1,0,0.290830997
ZNF280A,0,0.290800798
GHRLOS,0,0.290790459
CTC-358I24.1,0,0.290787917
RP4-655C5.4,0,0.290765992
SH3PXD2A-AS1,0,0.290762271
KMT2A,0,0.290725897
ASB16,0,0.290697298
CALML4,0,0.29066825
ADIRF-AS1,0,0.290659957
RABGAP1L.3,0,0.290631021
ALOXE3,0,0.290614223
RP1-90K10.4,0,0.290608374
UBA1,0,0.290601843
INPP5A,0,0.290601007
CCDC74B,0,0.290593118
RP11-6F2.5,0,0.290580564
PTPN18,0,0.290576373
MIR4780,0,0.290572458
GTPBP2,0,0.290570096
PLEKHG2,0,0.290518327
RP11-631F7.2,0,0.290483675
RNU6-921P.1,0,0.290482179
MAP3K8.1,0,0.290481782
TXLNG2P,0,0.29045087
STRN4,0,0.290449106
PIK3R5,0,0.290443885
IGLV8OR8-1,0,0.290359754
BCL11B,0,0.290344221
OR51H1,0,0.290332598
RP11-448P19.1,0,0.290328753
TXNL4B,0,0.290317097
TDGF1,0,0.290312249
RP11-145M4.2,0,0.290282341
HFE2,0,0.290256112
PAMR1.2,0,0.290250892
SEMA6A.2,0,0.290210142
FBXL19,0,0.290191431
CTD-3224K15.2,0,0.290174026
MIR4646,0,0.290150868
ZDHHC5,0,0.290125933
RP11-107N4.1,0,0.290118854
LINC01348,0,0.290117273
PPP6R3,0,0.290100014
RNF26,0,0.290075215
ZBTB20.2,0,0.290029836
EGOT,0,0.290000739
HEXIM2,0,0.289916646
RP11-244N9.6,0,0.289898539
RP11-350A18.1,0,0.289883345
MAP3K7CL.1,0,0.289868044
SFRP2,0,0.289836329
ZNF474,0,0.289809338
SNORA20B,0,0.289797839
RP11-834C11.7,0,0.289791692
RP11-341G5.3,0,0.289720966
RP11-476M19.1,0,0.289695676
XXbac-BPG181M17.5,0,0.289677891
FAM63B,0,0.289616081
CCNK,0,0.289570777
HSPA13,0,0.289568114
PAF1,0,0.289568046
NCKAP1L,0,0.289559964
CTA-282F2.4,0,0.289559565
CASP8.2,0,0.289556917
DYRK1B,0,0.289552308
MDS2,0,0.289542998
CTD-2281M20.1,0,0.289537068
MIR3686,0,0.289509494
ANKHD1,0,0.289468793
INTS9,0,0.289468379
AC008154.4,0,0.2894547
YBX1,0,0.28945221
RP11-23J14.1,0,0.289435645
ZNF624,0,0.289414143
RP11-694F24.2,0,0.289411902
AC016738.3,0,0.289380839
HMGCS1,0,0.289371982
ALS2CR11,0,0.289364999
AC091814.2,0,0.289354836
AP001172.2,0,0.289316559
CYP2C8,0,0.289311187
RAB5B,0,0.289300395
YPEL5,0,0.289295021
RAPGEF4.3,0,0.289266508
RP11-160C18.4.1,0,0.289254547
SH3TC2,0,0.289228519
PDLIM3.1,0,0.289203645
RP11-265G8.1,0,0.28918055
AC096732.1,0,0.289173145
PLXND1,0,0.289141837
MIR4657,0,0.289139563
TRIO,0,0.289061311
BTBD19.1,0,0.289032489
RP11-255G12.5,0,0.289022935
RF00017.15,0,0.289010889
TOLLIP,0,0.288964879
FGF11.1,0,0.288952167
SGK2,0,0.2889386
PHB,0,0.288929531
CHURC1,0,0.28890923
MCM9,0,0.288906486
HPN.1,0,0.288889517
NLRP1,0,0.288875186
NUDT16,0,0.288872595
LMOD1,0,0.288825647
CAMTA1,0,0.288776624
FAM53A,0,0.288749001
PSMB3.1,0,0.28872634
TIMM22,0,0.288658966
CTD-2143L24.1.1,0,0.288652107
PLPPR2,0,0.28864153
EPB41L2.1,0,0.288632473
MAGED1.1,0,0.288627355
RP5-1184F4.7,0,0.28861088
CRYAB,0,0.288584004
CTB-114C7.3,0,0.288572729
RNU6-397P,0,0.288568127
TRPV6,0,0.288544581
OSBP,0,0.288526631
RP11-134P9.1,0,0.288514973
EN1,0,0.288477421
SPTLC2,0,0.288459526
AF196970.3,0,0.288449121
RP11-126K1.2,0,0.288367895
RP11-519G16.5,0,0.288351927
COX6A1,0,0.288342233
MIR3183,0,0.288311558
CTD-2574D22.5,0,0.2882823
RNU4ATAC11P,0,0.28825891
ZNF273,0,0.288252299
LINC00461.1,0,0.288207825
LAP3,0,0.288207585
HIST1H2BL,0,0.288195883
RP11-536C12.1,0,0.288185199
AC138472.4,0,0.288180844
TSPYL1,0,0.288180672
RP11-472G23.3,0,0.288179047
H6PD.1,0,0.288167055
RP11-161I6.2,0,0.288153374
ARHGEF2,0,0.288122551
APP,0,0.288116067
NINJ2,0,0.288087354
KATNB1,0,0.288050636
RP11-497D6.2,0,0.288050044
RP11-355E10.1,0,0.288044019
RP11-204P2.3,0,0.288038701
PTOV1,0,0.288023026
IFRD1.2,0,0.288020323
FGF10,0,0.287997555
GNG7,0,0.287933121
AKAP2.2,0,0.287922577
ISG20,0,0.2879001
FRMD4B,0,0.287857424
BACE1,0,0.287850171
RP11-739N10.1,0,0.287833152
RPL29P30,0,0.28779781
RELL1,0,0.287797596
RP11-139K1.2,0,0.287769146
ATF3,0,0.287712908
SLC35F1,0,0.287709023
APOL1,0,0.287701346
RNU1-47P,0,0.28768258
EFHC2,0,0.28768234
RP11-571E6.3,0,0.287636708
TRAV8-3,0,0.287636667
DDX41,0,0.28758566
HMGCR,0,0.28752409
INSC.2,0,0.287521722
PSMD9,0,0.287515294
ELOF1.1,0,0.287513953
RP11-126O1.2.1,0,0.287480741
NUP58,0,0.287467894
MLH1,0,0.287450726
MIR1181,0,0.287369449
MBD3,0,0.287359501
SCN7A,0,0.287284762
RP11-293M10.2,0,0.28727274
ST3GAL6.1,0,0.2872403
PRF1,0,0.287239673
